"iter","time","est_name","n_fe","dgp_name","n_iters","n_obs"
2,0.294667959213257,"fixest::feols",3,"simple",3,1e+06
3,0.273788452148438,"pyfixest.feols",2,"simple",3,1e+06
3,0.0897090435028076,"FixedEffectModels.reg",2,"simple",3,1e+06
3,0.236967086791992,"fixest::feols",2,"simple",3,1e+06
3,0.329533576965332,"pyfixest.feols",3,"simple",3,1e+06
3,0.158712863922119,"FixedEffectModels.reg",3,"simple",3,1e+06
3,0.162123918533325,"fixest::feols",3,"simple",3,1e+06
4,0.261275768280029,"pyfixest.feols",2,"simple",3,1e+06
4,0.086838960647583,"FixedEffectModels.reg",2,"simple",3,1e+06
4,0.225982904434204,"fixest::feols",2,"simple",3,1e+06
4,0.326938390731812,"pyfixest.feols",3,"simple",3,1e+06
4,0.157954931259155,"FixedEffectModels.reg",3,"simple",3,1e+06
4,0.162958860397339,"fixest::feols",3,"simple",3,1e+06
2,0.276429176330566,"pyfixest.feols",2,"difficult",3,1e+06
2,0.245611906051636,"FixedEffectModels.reg",2,"difficult",3,1e+06
2,0.104666233062744,"fixest::feols",2,"difficult",3,1e+06
2,NA,"pyfixest.feols",3,"difficult",3,1e+06
2,2.76242899894714,"FixedEffectModels.reg",3,"difficult",3,1e+06
2,3.38114261627197,"fixest::feols",3,"difficult",3,1e+06
3,0.250989437103271,"pyfixest.feols",2,"difficult",3,1e+06
3,0.24158501625061,"FixedEffectModels.reg",2,"difficult",3,1e+06
3,0.108802795410156,"fixest::feols",2,"difficult",3,1e+06
3,624.842971801758,"pyfixest.feols",3,"difficult",3,1e+06
3,2.58884000778198,"FixedEffectModels.reg",3,"difficult",3,1e+06
3,4.18419337272644,"fixest::feols",3,"difficult",3,1e+06
4,0.250978469848633,"pyfixest.feols",2,"difficult",3,1e+06
4,0.233350992202759,"FixedEffectModels.reg",2,"difficult",3,1e+06
4,0.253147125244141,"fixest::feols",2,"difficult",3,1e+06
4,NA,"pyfixest.feols",3,"difficult",3,1e+06
4,2.27751803398132,"FixedEffectModels.reg",3,"difficult",3,1e+06
4,3.88250613212585,"fixest::feols",3,"difficult",3,1e+06
2,0.455263137817383,"pyfixest.feols",2,"simple",3,2e+06
2,0.139063835144043,"FixedEffectModels.reg",2,"simple",3,2e+06
2,0.341387510299683,"fixest::feols",2,"simple",3,2e+06
2,0.608841419219971,"pyfixest.feols",3,"simple",3,2e+06
2,0.525353193283081,"FixedEffectModels.reg",3,"simple",3,2e+06
2,0.426923274993896,"fixest::feols",3,"simple",3,2e+06
3,0.400914430618286,"pyfixest.feols",2,"simple",3,2e+06
3,0.143795013427734,"FixedEffectModels.reg",2,"simple",3,2e+06
3,0.324135303497314,"fixest::feols",2,"simple",3,2e+06
3,0.59259295463562,"pyfixest.feols",3,"simple",3,2e+06
3,0.328104019165039,"FixedEffectModels.reg",3,"simple",3,2e+06
3,0.426125526428223,"fixest::feols",3,"simple",3,2e+06
4,0.427700519561768,"pyfixest.feols",2,"simple",3,2e+06
4,0.149285793304443,"FixedEffectModels.reg",2,"simple",3,2e+06
4,0.334170818328857,"fixest::feols",2,"simple",3,2e+06
4,0.614570617675781,"pyfixest.feols",3,"simple",3,2e+06
4,0.332521915435791,"FixedEffectModels.reg",3,"simple",3,2e+06
4,0.433891296386719,"fixest::feols",3,"simple",3,2e+06
2,0.40645694732666,"pyfixest.feols",2,"difficult",3,2e+06
2,0.306218862533569,"FixedEffectModels.reg",2,"difficult",3,2e+06
2,0.338814973831177,"fixest::feols",2,"difficult",3,2e+06
2,NA,"pyfixest.feols",3,"difficult",3,2e+06
2,5.51365303993225,"FixedEffectModels.reg",3,"difficult",3,2e+06
2,10.930205821991,"fixest::feols",3,"difficult",3,2e+06
3,0.432500839233398,"pyfixest.feols",2,"difficult",3,2e+06
3,0.297333955764771,"FixedEffectModels.reg",2,"difficult",3,2e+06
3,0.337862014770508,"fixest::feols",2,"difficult",3,2e+06
3,NA,"pyfixest.feols",3,"difficult",3,2e+06
3,4.87114214897156,"FixedEffectModels.reg",3,"difficult",3,2e+06
3,7.06540584564209,"fixest::feols",3,"difficult",3,2e+06
4,0.404082298278809,"pyfixest.feols",2,"difficult",3,2e+06
4,0.303394079208374,"FixedEffectModels.reg",2,"difficult",3,2e+06
4,0.338237524032593,"fixest::feols",2,"difficult",3,2e+06
4,NA,"pyfixest.feols",3,"difficult",3,2e+06
4,5.18425607681274,"FixedEffectModels.reg",3,"difficult",3,2e+06
4,8.10032415390015,"fixest::feols",3,"difficult",3,2e+06
